date,P,E,obs,is_calibration
1970-01-07,0,6.38678352134318,0.217210648148148,TRUE
1970-01-08,0.302871074205504,6.92561696878206,0.159236111111111,TRUE
1970-01-09,4.83678151217546,6.72286333172879,0.123935185185185,TRUE
1970-01-10,1.69475192755398,6.4148233214845,0.105648148148148,TRUE
1970-01-11,5.22617808344098,5.95480050164262,0.0963888888888889,TRUE
1970-01-12,5.96779699689519,5.08511452942186,0.0919791666666667,TRUE
1970-01-13,3.49064717117407,5.41115240115196,0.0822453703703704,TRUE
1970-01-14,2.83603607916439,5.71785661405514,0.0681828703703704,TRUE
1970-01-15,0.099999993990116,6.69431497646029,0.0563194444444444,TRUE
1970-01-16,1.93810675096349,6.72264297570349,0.0484953703703704,TRUE
1970-01-17,4.83017319606298,5.6164792411872,0.045,TRUE
1970-01-18,0.797777897991149,5.76756259873995,0.0388773148148148,TRUE
1970-01-19,0.0209453771121104,6.10053057353124,0.033912037037037,TRUE
1970-01-20,0,5.54277963276514,0.0301157407407407,TRUE
1970-01-21,0,5.09010799143044,0.028125,TRUE
1970-01-22,0.000158718002365083,6.70527000508101,0.0247685185185185,TRUE
1970-01-23,0,6.30607818110234,0.0239583333333333,TRUE
1970-01-24,0.436669585274785,5.03254829596132,0.0230092592592593,TRUE
1970-01-25,0,5.27153574478217,0.0224305555555556,TRUE
1970-01-26,0,5.67177839789549,0.0208680555555556,TRUE
1970-01-27,0,5.38194908150003,0.0201736111111111,TRUE
1970-01-28,0,6.22187484445364,0.0178587962962963,TRUE
1970-01-29,0,7.1462343452938,0.0165856481481481,TRUE
1970-01-30,0,6.90763495826546,0.0152777777777778,TRUE
1970-01-31,0.0369870480629754,6.47260499590494,0.0149652777777778,TRUE
1970-02-01,2.04162826349324,5.00085798384781,0.0127546296296296,TRUE
1970-02-02,0,6.14027816438999,0.0129976851851852,TRUE
1970-02-03,0,6.39626699388965,0.01125,TRUE
1970-02-04,0,6.55706702635871,0.00935185185185185,TRUE
1970-02-05,0,7.11195023615694,0.00773148148148148,TRUE
1970-02-06,0,5.93221303018188,0.00767361111111111,TRUE
1970-02-07,0,6.11147343857367,0.00766203703703704,TRUE
1970-02-08,0,7.14653660093236,0.00674768518518519,TRUE
1970-02-09,0.0209453771121104,6.33714903691912,0.0056712962962963,TRUE
1970-02-10,3.644101426378,4.72542820992029,0.00543981481481481,TRUE
1970-02-11,0.0423850048315858,6.03697671648186,0.00528935185185185,TRUE
